"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,203.451,204.3051,NA,214.243143717448
NA,NA,NA,NA,213.306,198.9177,NA,265.829766058153
NA,NA,NA,NA,196.443,183.29205,NA,202.819826679845
NA,NA,NA,NA,137.313,164.5566,NA,163.642720540365
NA,NA,NA,NA,130.524,128.87055,NA,129.508558211788
NA,NA,NA,NA,85.629,84.1398,NA,78.5826822916667
NA,NA,NA,NA,74.241,74.99655,NA,56.7493751279769
NA,NA,NA,NA,96.579,89.40675,NA,72.0865026904691
NA,NA,NA,NA,128.772,122.1582,NA,107.864919202081
NA,NA,NA,NA,148.263,155.9937,NA,144.188209041472
NA,NA,NA,NA,183.084,187.05885,NA,190.749325052897
NA,NA,NA,NA,236.958,210.92985,NA,211.328358804026
NA,NA,NA,NA,204.546,204.3051,NA,244.381270345052
NA,NA,NA,NA,205.641,198.9177,NA,266.050132013136
NA,NA,NA,NA,199.728,183.29205,NA,219.902040543095
NA,NA,NA,NA,165.564,164.5566,NA,176.97603302002
NA,NA,NA,NA,146.73,128.87055,NA,127.628909695533
NA,NA,NA,NA,70.956,84.1398,NA,76.6086547851563
NA,NA,NA,NA,81.249,74.99655,NA,57.3210974662535
NA,NA,NA,NA,93.513,89.40675,NA,70.5064517605689
NA,NA,NA,NA,128.115,122.1582,NA,118.980834143502
NA,NA,NA,NA,142.35,155.9937,NA,172.927548562327
NA,NA,NA,NA,188.559,187.05885,NA,210.276570129395
NA,NA,NA,NA,232.359,210.92985,NA,252.704088272587
NA,NA,NA,NA,204.984,204.3051,NA,267.346537272135
NA,NA,NA,NA,219.219,198.9177,NA,257.534537530714
NA,NA,NA,NA,186.369,183.29205,NA,212.210790326518
NA,NA,NA,NA,164.688,164.5566,NA,185.334056091309
